code,code_type,description,concept_id,code_class,concept_name,domain_id,concept_code,domain_id,concept_class_id,vocabulary_id,mapped_concept_id,mapped_concept_name,mapped_domain_id,mapped_concept_code,mapped_concept_class_id,mapped_vocabulary_id
C22.8,ICD10CM,"Malignant neoplasm of liver, primary, unspecified as to type",45585987,canc,"Malignant neoplasm of liver, primary, unspecified as to type",Condition,C22.8,Condition,4-char billing code,ICD10CM,201519,Primary malignant neoplasm of liver,Condition,95214007,Disorder,SNOMED
C22.9,ICD10CM,"Malignant neoplasm of liver, not specified as primary or secondary",35206152,canc,"Malignant neoplasm of liver, not specified as primary or secondary",Condition,C22.9,Condition,4-char billing code,ICD10CM,4246127,Malignant neoplasm of liver,Condition,93870000,Disorder,SNOMED
C23,ICD10CM,Malignant neoplasm of gallbladder,35206153,canc,Malignant neoplasm of gallbladder,Condition,C23,Condition,3-char billing code,ICD10CM,197806,Primary malignant neoplasm of gallbladder,Condition,372139008,Disorder,SNOMED
C24.0,ICD10CM,Malignant neoplasm of extrahepatic bile duct,35206154,canc,Malignant neoplasm of extrahepatic bile duct,Condition,C24.0,Condition,4-char billing code,ICD10CM,40486896,Primary malignant neoplasm of extrahepatic bile duct,Condition,446189008,Disorder,SNOMED
C24.1,ICD10CM,Malignant neoplasm of ampulla of Vater,35206155,canc,Malignant neoplasm of ampulla of Vater,Condition,C24.1,Condition,4-char billing code,ICD10CM,441225,Primary malignant neoplasm of ampulla of Vater,Condition,371967001,Disorder,SNOMED
C24.8,ICD10CM,Malignant neoplasm of overlapping sites of biliary tract,35206156,canc,Malignant neoplasm of overlapping sites of biliary tract,Condition,C24.8,Condition,4-char billing code,ICD10CM,198695,Overlapping malignant neoplasm of biliary tract,Condition,109847004,Disorder,SNOMED
C24.9,ICD10CM,"Malignant neoplasm of biliary tract, unspecified",35206157,canc,"Malignant neoplasm of biliary tract, unspecified",Condition,C24.9,Condition,4-char billing code,ICD10CM,194589,Primary malignant neoplasm of biliary tract,Condition,371970002,Disorder,SNOMED
C25.0,ICD10CM,Malignant neoplasm of head of pancreas,35206158,canc,Malignant neoplasm of head of pancreas,Condition,C25.0,Condition,4-char billing code,ICD10CM,440649,Primary malignant neoplasm of head of pancreas,Condition,372119009,Disorder,SNOMED
C25.1,ICD10CM,Malignant neoplasm of body of pancreas,35206159,canc,Malignant neoplasm of body of pancreas,Condition,C25.1,Condition,4-char billing code,ICD10CM,434293,Primary malignant neoplasm of body of pancreas,Condition,93715005,Disorder,SNOMED
C25.2,ICD10CM,Malignant neoplasm of tail of pancreas,35206160,canc,Malignant neoplasm of tail of pancreas,Condition,C25.2,Condition,4-char billing code,ICD10CM,432843,Primary malignant neoplasm of tail of pancreas,Condition,94082003,Disorder,SNOMED
C25.3,ICD10CM,Malignant neoplasm of pancreatic duct,35206161,canc,Malignant neoplasm of pancreatic duct,Condition,C25.3,Condition,4-char billing code,ICD10CM,433423,Primary malignant neoplasm of pancreatic duct,Condition,93939009,Disorder,SNOMED
C25.4,ICD10CM,Malignant neoplasm of endocrine pancreas,35206162,canc,Malignant neoplasm of endocrine pancreas,Condition,C25.4,Condition,4-char billing code,ICD10CM,25486,Primary malignant neoplasm of islets of Langerhans,Condition,93843007,Disorder,SNOMED
C25.7,ICD10CM,Malignant neoplasm of other parts of pancreas,35206163,canc,Malignant neoplasm of other parts of pancreas,Condition,C25.7,Condition,4-char billing code,ICD10CM,199754,Primary malignant neoplasm of pancreas,Condition,372003004,Disorder,SNOMED
C25.8,ICD10CM,Malignant neoplasm of overlapping sites of pancreas,35206164,canc,Malignant neoplasm of overlapping sites of pancreas,Condition,C25.8,Condition,4-char billing code,ICD10CM,192261,Overlapping malignant neoplasm of pancreas,Condition,109848009,Disorder,SNOMED
C25.9,ICD10CM,"Malignant neoplasm of pancreas, unspecified",35206165,canc,"Malignant neoplasm of pancreas, unspecified",Condition,C25.9,Condition,4-char billing code,ICD10CM,199754,Primary malignant neoplasm of pancreas,Condition,372003004,Disorder,SNOMED
C26.0,ICD10CM,"Malignant neoplasm of intestinal tract, part unspecified",35206166,canc,"Malignant neoplasm of intestinal tract, part unspecified",Condition,C26.0,Condition,4-char billing code,ICD10CM,195482,Primary malignant neoplasm of intestinal tract,Condition,371992003,Disorder,SNOMED
C26.1,ICD10CM,Malignant neoplasm of spleen,35206167,canc,Malignant neoplasm of spleen,Condition,C26.1,Condition,4-char billing code,ICD10CM,193418,Primary malignant neoplasm of spleen,Condition,94071006,Disorder,SNOMED
C26.9,ICD10CM,Malignant neoplasm of ill-defined sites within the digestive system,35206168,canc,Malignant neoplasm of ill-defined sites within the digestive system,Condition,C26.9,Condition,4-char billing code,ICD10CM,4179720,Primary malignant neoplasm of gastrointestinal tract,Condition,363745004,Disorder,SNOMED
C30.0,ICD10CM,Malignant neoplasm of nasal cavity,35206169,canc,Malignant neoplasm of nasal cavity,Condition,C30.0,Condition,4-char billing code,ICD10CM,438367,Primary malignant neoplasm of nasal cavity,Condition,93917007,Disorder,SNOMED
C30.1,ICD10CM,Malignant neoplasm of middle ear,35206170,canc,Malignant neoplasm of middle ear,Condition,C30.1,Condition,4-char billing code,ICD10CM,4247336,Primary malignant neoplasm of middle ear,Condition,93894000,Disorder,SNOMED
C31.0,ICD10CM,Malignant neoplasm of maxillary sinus,35206171,canc,Malignant neoplasm of maxillary sinus,Condition,C31.0,Condition,4-char billing code,ICD10CM,137800,Primary malignant neoplasm of maxillary sinus,Condition,93889000,Disorder,SNOMED
C31.1,ICD10CM,Malignant neoplasm of ethmoidal sinus,35206172,canc,Malignant neoplasm of ethmoidal sinus,Condition,C31.1,Condition,4-char billing code,ICD10CM,140046,Primary malignant neoplasm of ethmoidal sinus,Condition,93787005,Disorder,SNOMED
C31.2,ICD10CM,Malignant neoplasm of frontal sinus,35206173,canc,Malignant neoplasm of frontal sinus,Condition,C31.2,Condition,4-char billing code,ICD10CM,132258,Primary malignant neoplasm of frontal sinus,Condition,93808006,Disorder,SNOMED
C31.3,ICD10CM,Malignant neoplasm of sphenoid sinus,35206174,canc,Malignant neoplasm of sphenoid sinus,Condition,C31.3,Condition,4-char billing code,ICD10CM,136639,Primary malignant neoplasm of sphenoidal sinus,Condition,94067008,Disorder,SNOMED
C31.8,ICD10CM,Malignant neoplasm of overlapping sites of accessory sinuses,35206175,canc,Malignant neoplasm of overlapping sites of accessory sinuses,Condition,C31.8,Condition,4-char billing code,ICD10CM,259748,Primary malignant neoplasm of accessory sinus,Condition,93659005,Disorder,SNOMED
C31.9,ICD10CM,"Malignant neoplasm of accessory sinus, unspecified",35206176,canc,"Malignant neoplasm of accessory sinus, unspecified",Condition,C31.9,Condition,4-char billing code,ICD10CM,4054513,Neoplasm of accessory sinus,Condition,126675008,Disorder,SNOMED
C32.0,ICD10CM,Malignant neoplasm of glottis,35206177,canc,Malignant neoplasm of glottis,Condition,C32.0,Condition,4-char billing code,ICD10CM,260336,Primary malignant neoplasm of glottis,Condition,93816002,Disorder,SNOMED
C32.1,ICD10CM,Malignant neoplasm of supraglottis,35206178,canc,Malignant neoplasm of supraglottis,Condition,C32.1,Condition,4-char billing code,ICD10CM,261514,Primary malignant neoplasm of supraglottis,Condition,94080006,Disorder,SNOMED
C32.2,ICD10CM,Malignant neoplasm of subglottis,35206179,canc,Malignant neoplasm of subglottis,Condition,C32.2,Condition,4-char billing code,ICD10CM,259755,Primary malignant neoplasm of subglottis,Condition,94075002,Disorder,SNOMED
C32.3,ICD10CM,Malignant neoplasm of laryngeal cartilage,35206180,canc,Malignant neoplasm of laryngeal cartilage,Condition,C32.3,Condition,4-char billing code,ICD10CM,436352,Primary malignant neoplasm of laryngeal cartilage,Condition,109370001,Disorder,SNOMED
C32.8,ICD10CM,Malignant neoplasm of overlapping sites of larynx,35206181,canc,Malignant neoplasm of overlapping sites of larynx,Condition,C32.8,Condition,4-char billing code,ICD10CM,22839,Overlapping malignant neoplasm of larynx,Condition,109369002,Disorder,SNOMED
C32.9,ICD10CM,"Malignant neoplasm of larynx, unspecified",35206182,canc,"Malignant neoplasm of larynx, unspecified",Condition,C32.9,Condition,4-char billing code,ICD10CM,26052,Primary malignant neoplasm of larynx,Condition,371995001,Disorder,SNOMED
C33,ICD10CM,Malignant neoplasm of trachea,35206183,canc,Malignant neoplasm of trachea,Condition,C33,Condition,3-char billing code,ICD10CM,432262,Primary malignant neoplasm of trachea,Condition,94104001,Disorder,SNOMED
C34.00,ICD10CM,Malignant neoplasm of unspecified main bronchus,45581204,canc,Malignant neoplasm of unspecified main bronchus,Condition,C34.00,Condition,5-char billing code,ICD10CM,257503,Primary malignant neoplasm of main bronchus,Condition,93882009,Disorder,SNOMED
C34.01,ICD10CM,Malignant neoplasm of right main bronchus,45590884,canc,Malignant neoplasm of right main bronchus,Condition,C34.01,Condition,5-char billing code,ICD10CM,257503,Primary malignant neoplasm of main bronchus,Condition,93882009,Disorder,SNOMED
C34.02,ICD10CM,Malignant neoplasm of left main bronchus,45532899,canc,Malignant neoplasm of left main bronchus,Condition,C34.02,Condition,5-char billing code,ICD10CM,257503,Primary malignant neoplasm of main bronchus,Condition,93882009,Disorder,SNOMED
C34.10,ICD10CM,"Malignant neoplasm of upper lobe, unspecified bronchus or lung",45571493,canc,"Malignant neoplasm of upper lobe, unspecified bronchus or lung",Condition,C34.10,Condition,5-char billing code,ICD10CM,4092216,Malignant neoplasm of upper lobe of lung,Condition,187862007,Disorder,SNOMED
C34.11,ICD10CM,"Malignant neoplasm of upper lobe, right bronchus or lung",45561794,canc,"Malignant neoplasm of upper lobe, right bronchus or lung",Condition,C34.11,Condition,5-char billing code,ICD10CM,4092216,Malignant neoplasm of upper lobe of lung,Condition,187862007,Disorder,SNOMED
C34.12,ICD10CM,"Malignant neoplasm of upper lobe, left bronchus or lung",45571494,canc,"Malignant neoplasm of upper lobe, left bronchus or lung",Condition,C34.12,Condition,5-char billing code,ICD10CM,4092216,Malignant neoplasm of upper lobe of lung,Condition,187862007,Disorder,SNOMED
C34.2,ICD10CM,"Malignant neoplasm of middle lobe, bronchus or lung",35206184,canc,"Malignant neoplasm of middle lobe, bronchus or lung",Condition,C34.2,Condition,4-char billing code,ICD10CM,37161544,Malignant neoplasm of middle lobe of right lung,Condition,1179762006,Disorder,SNOMED
C34.30,ICD10CM,"Malignant neoplasm of lower lobe, unspecified bronchus or lung",45566582,canc,"Malignant neoplasm of lower lobe, unspecified bronchus or lung",Condition,C34.30,Condition,5-char billing code,ICD10CM,4157454,"Primary malignant neoplasm of lower lobe, bronchus or lung",Condition,372110008,Disorder,SNOMED
C34.31,ICD10CM,"Malignant neoplasm of lower lobe, right bronchus or lung",45581205,canc,"Malignant neoplasm of lower lobe, right bronchus or lung",Condition,C34.31,Condition,5-char billing code,ICD10CM,4157454,"Primary malignant neoplasm of lower lobe, bronchus or lung",Condition,372110008,Disorder,SNOMED
C34.32,ICD10CM,"Malignant neoplasm of lower lobe, left bronchus or lung",45556973,canc,"Malignant neoplasm of lower lobe, left bronchus or lung",Condition,C34.32,Condition,5-char billing code,ICD10CM,4157454,"Primary malignant neoplasm of lower lobe, bronchus or lung",Condition,372110008,Disorder,SNOMED
C34.80,ICD10CM,Malignant neoplasm of overlapping sites of unspecified bronchus and lung,45542591,canc,Malignant neoplasm of overlapping sites of unspecified bronchus and lung,Condition,C34.80,Condition,5-char billing code,ICD10CM,258375,Overlapping malignant neoplasm of bronchus and lung,Condition,109371002,Disorder,SNOMED
C34.81,ICD10CM,Malignant neoplasm of overlapping sites of right bronchus and lung,45547486,canc,Malignant neoplasm of overlapping sites of right bronchus and lung,Condition,C34.81,Condition,5-char billing code,ICD10CM,258375,Overlapping malignant neoplasm of bronchus and lung,Condition,109371002,Disorder,SNOMED
C34.82,ICD10CM,Malignant neoplasm of overlapping sites of left bronchus and lung,45576310,canc,Malignant neoplasm of overlapping sites of left bronchus and lung,Condition,C34.82,Condition,5-char billing code,ICD10CM,258375,Overlapping malignant neoplasm of bronchus and lung,Condition,109371002,Disorder,SNOMED
C34.90,ICD10CM,Malignant neoplasm of unspecified part of unspecified bronchus or lung,45590885,canc,Malignant neoplasm of unspecified part of unspecified bronchus or lung,Condition,C34.90,Condition,5-char billing code,ICD10CM,4311499,Primary malignant neoplasm of respiratory tract,Condition,93986008,Disorder,SNOMED
C34.91,ICD10CM,Malignant neoplasm of unspecified part of right bronchus or lung,45600488,canc,Malignant neoplasm of unspecified part of right bronchus or lung,Condition,C34.91,Condition,5-char billing code,ICD10CM,4311499,Primary malignant neoplasm of respiratory tract,Condition,93986008,Disorder,SNOMED
C34.92,ICD10CM,Malignant neoplasm of unspecified part of left bronchus or lung,45581206,canc,Malignant neoplasm of unspecified part of left bronchus or lung,Condition,C34.92,Condition,5-char billing code,ICD10CM,4311499,Primary malignant neoplasm of respiratory tract,Condition,93986008,Disorder,SNOMED
C37,ICD10CM,Malignant neoplasm of thymus,35206185,canc,Malignant neoplasm of thymus,Condition,C37,Condition,3-char billing code,ICD10CM,438368,Primary malignant neoplasm of thymus,Condition,94096009,Disorder,SNOMED
C38.0,ICD10CM,Malignant neoplasm of heart,35206186,canc,Malignant neoplasm of heart,Condition,C38.0,Condition,4-char billing code,ICD10CM,316644,Primary malignant neoplasm of heart,Condition,93825008,Disorder,SNOMED
C38.1,ICD10CM,Malignant neoplasm of anterior mediastinum,35206187,canc,Malignant neoplasm of anterior mediastinum,Condition,C38.1,Condition,4-char billing code,ICD10CM,432844,Primary malignant neoplasm of anterior mediastinum,Condition,93671004,Disorder,SNOMED
C38.2,ICD10CM,Malignant neoplasm of posterior mediastinum,35206188,canc,Malignant neoplasm of posterior mediastinum,Condition,C38.2,Condition,4-char billing code,ICD10CM,435487,Primary malignant neoplasm of posterior mediastinum,Condition,93969002,Disorder,SNOMED
C38.3,ICD10CM,"Malignant neoplasm of mediastinum, part unspecified",35206189,canc,"Malignant neoplasm of mediastinum, part unspecified",Condition,C38.3,Condition,4-char billing code,ICD10CM,438693,Primary malignant neoplasm of mediastinum,Condition,93891008,Disorder,SNOMED
C38.4,ICD10CM,Malignant neoplasm of pleura,35206190,canc,Malignant neoplasm of pleura,Condition,C38.4,Condition,4-char billing code,ICD10CM,78093,Primary malignant neoplasm of pleura,Condition,93966009,Disorder,SNOMED
C38.8,ICD10CM,"Malignant neoplasm of overlapping sites of heart, mediastinum and pleura",35206191,canc,"Malignant neoplasm of overlapping sites of heart, mediastinum and pleura",Condition,C38.8,Condition,4-char billing code,ICD10CM,321234,"Overlapping malignant neoplasm of heart, mediastinum and pleura",Condition,109384006,Disorder,SNOMED
C39.0,ICD10CM,"Malignant neoplasm of upper respiratory tract, part unspecified",35206192,canc,"Malignant neoplasm of upper respiratory tract, part unspecified",Condition,C39.0,Condition,4-char billing code,ICD10CM,252840,Primary malignant neoplasm of upper respiratory tract,Condition,94118008,Disorder,SNOMED
C39.9,ICD10CM,"Malignant neoplasm of lower respiratory tract, part unspecified",35206193,canc,"Malignant neoplasm of lower respiratory tract, part unspecified",Condition,C39.9,Condition,4-char billing code,ICD10CM,4311499,Primary malignant neoplasm of respiratory tract,Condition,93986008,Disorder,SNOMED
C40.00,ICD10CM,Malignant neoplasm of scapula and long bones of unspecified upper limb,45605267,canc,Malignant neoplasm of scapula and long bones of unspecified upper limb,Condition,C40.00,Condition,5-char billing code,ICD10CM,81237,Primary malignant neoplasm of upper limb bones and scapula,Condition,372133009,Disorder,SNOMED
C40.01,ICD10CM,Malignant neoplasm of scapula and long bones of right upper limb,45542593,canc,Malignant neoplasm of scapula and long bones of right upper limb,Condition,C40.01,Condition,5-char billing code,ICD10CM,81237,Primary malignant neoplasm of upper limb bones and scapula,Condition,372133009,Disorder,SNOMED
C40.02,ICD10CM,Malignant neoplasm of scapula and long bones of left upper limb,45605268,canc,Malignant neoplasm of scapula and long bones of left upper limb,Condition,C40.02,Condition,5-char billing code,ICD10CM,81237,Primary malignant neoplasm of upper limb bones and scapula,Condition,372133009,Disorder,SNOMED
C40.10,ICD10CM,Malignant neoplasm of short bones of unspecified upper limb,45547487,canc,Malignant neoplasm of short bones of unspecified upper limb,Condition,C40.10,Condition,5-char billing code,ICD10CM,435493,Primary malignant neoplasm of short bone of upper limb,Condition,94004004,Disorder,SNOMED
C40.11,ICD10CM,Malignant neoplasm of short bones of right upper limb,45576311,canc,Malignant neoplasm of short bones of right upper limb,Condition,C40.11,Condition,5-char billing code,ICD10CM,435493,Primary malignant neoplasm of short bone of upper limb,Condition,94004004,Disorder,SNOMED
