code,code_type,description,concept_id,code_class,concept_name,domain_id,concept_code,domain_id,concept_class_id,vocabulary_id,mapped_concept_id,mapped_concept_name,mapped_domain_id,mapped_concept_code,mapped_concept_class_id,mapped_vocabulary_id
M05.479,ICD10CM,Rheumatoid myopathy with rheumatoid arthritis of unspecified ankle and foot,45572334,rheumd,Rheumatoid myopathy with rheumatoid arthritis of unspecified ankle and foot,Condition,M05.479,Condition,6-char billing code,ICD10CM,4107913,Myopathy due to rheumatoid arthritis,Condition,193250002,Disorder,SNOMED
M05.479,ICD10CM,Rheumatoid myopathy with rheumatoid arthritis of unspecified ankle and foot,45572334,rheumd,Rheumatoid myopathy with rheumatoid arthritis of unspecified ankle and foot,Condition,M05.479,Condition,6-char billing code,ICD10CM,4117687,Rheumatoid arthritis - ankle and/or foot,Condition,287008006,Disorder,SNOMED
M05.49,ICD10CM,Rheumatoid myopathy with rheumatoid arthritis of multiple sites,45577100,rheumd,Rheumatoid myopathy with rheumatoid arthritis of multiple sites,Condition,M05.49,Condition,5-char billing code,ICD10CM,4107913,Myopathy due to rheumatoid arthritis,Condition,193250002,Disorder,SNOMED
M05.49,ICD10CM,Rheumatoid myopathy with rheumatoid arthritis of multiple sites,45577100,rheumd,Rheumatoid myopathy with rheumatoid arthritis of multiple sites,Condition,M05.49,Condition,5-char billing code,ICD10CM,4117686,Rheumatoid arthritis of multiple joints,Condition,287006005,Disorder,SNOMED
M05.50,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified site,45567413,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified site,Condition,M05.50,Condition,5-char billing code,ICD10CM,4102493,Polyneuropathy in rheumatoid arthritis,Condition,193180002,Disorder,SNOMED
M05.511,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of right shoulder,45538629,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of right shoulder,Condition,M05.511,Condition,6-char billing code,ICD10CM,4102493,Polyneuropathy in rheumatoid arthritis,Condition,193180002,Disorder,SNOMED
M05.511,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of right shoulder,45538629,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of right shoulder,Condition,M05.511,Condition,6-char billing code,ICD10CM,4114439,Rheumatoid arthritis of shoulder,Condition,201766009,Disorder,SNOMED
M05.512,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of left shoulder,45606046,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of left shoulder,Condition,M05.512,Condition,6-char billing code,ICD10CM,4102493,Polyneuropathy in rheumatoid arthritis,Condition,193180002,Disorder,SNOMED
M05.512,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of left shoulder,45606046,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of left shoulder,Condition,M05.512,Condition,6-char billing code,ICD10CM,4114439,Rheumatoid arthritis of shoulder,Condition,201766009,Disorder,SNOMED
M05.519,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified shoulder,45596433,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified shoulder,Condition,M05.519,Condition,6-char billing code,ICD10CM,4102493,Polyneuropathy in rheumatoid arthritis,Condition,193180002,Disorder,SNOMED
M05.519,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified shoulder,45596433,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified shoulder,Condition,M05.519,Condition,6-char billing code,ICD10CM,4114439,Rheumatoid arthritis of shoulder,Condition,201766009,Disorder,SNOMED
M05.521,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of right elbow,45567414,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of right elbow,Condition,M05.521,Condition,6-char billing code,ICD10CM,4102493,Polyneuropathy in rheumatoid arthritis,Condition,193180002,Disorder,SNOMED
M05.521,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of right elbow,45567414,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of right elbow,Condition,M05.521,Condition,6-char billing code,ICD10CM,4116440,Rheumatoid arthritis of elbow,Condition,201769002,Disorder,SNOMED
M05.522,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of left elbow,45533695,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of left elbow,Condition,M05.522,Condition,6-char billing code,ICD10CM,4102493,Polyneuropathy in rheumatoid arthritis,Condition,193180002,Disorder,SNOMED
M05.522,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of left elbow,45533695,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of left elbow,Condition,M05.522,Condition,6-char billing code,ICD10CM,4116440,Rheumatoid arthritis of elbow,Condition,201769002,Disorder,SNOMED
M05.529,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified elbow,45596434,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified elbow,Condition,M05.529,Condition,6-char billing code,ICD10CM,4102493,Polyneuropathy in rheumatoid arthritis,Condition,193180002,Disorder,SNOMED
M05.529,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified elbow,45596434,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified elbow,Condition,M05.529,Condition,6-char billing code,ICD10CM,4116440,Rheumatoid arthritis of elbow,Condition,201769002,Disorder,SNOMED
M05.531,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of right wrist,45548257,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of right wrist,Condition,M05.531,Condition,6-char billing code,ICD10CM,4102493,Polyneuropathy in rheumatoid arthritis,Condition,193180002,Disorder,SNOMED
M05.531,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of right wrist,45548257,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of right wrist,Condition,M05.531,Condition,6-char billing code,ICD10CM,4116441,Rheumatoid arthritis of wrist,Condition,201771002,Disorder,SNOMED
M05.532,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of left wrist,45591693,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of left wrist,Condition,M05.532,Condition,6-char billing code,ICD10CM,4102493,Polyneuropathy in rheumatoid arthritis,Condition,193180002,Disorder,SNOMED
M05.532,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of left wrist,45591693,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of left wrist,Condition,M05.532,Condition,6-char billing code,ICD10CM,4116441,Rheumatoid arthritis of wrist,Condition,201771002,Disorder,SNOMED
M05.539,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified wrist,45538630,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified wrist,Condition,M05.539,Condition,6-char billing code,ICD10CM,4102493,Polyneuropathy in rheumatoid arthritis,Condition,193180002,Disorder,SNOMED
M05.539,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified wrist,45538630,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified wrist,Condition,M05.539,Condition,6-char billing code,ICD10CM,4116441,Rheumatoid arthritis of wrist,Condition,201771002,Disorder,SNOMED
M05.541,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of right hand,45591694,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of right hand,Condition,M05.541,Condition,6-char billing code,ICD10CM,4102493,Polyneuropathy in rheumatoid arthritis,Condition,193180002,Disorder,SNOMED
M05.541,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of right hand,45591694,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of right hand,Condition,M05.541,Condition,6-char billing code,ICD10CM,4115161,Rheumatoid arthritis - hand joint,Condition,287007001,Disorder,SNOMED
M05.542,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of left hand,45538631,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of left hand,Condition,M05.542,Condition,6-char billing code,ICD10CM,4102493,Polyneuropathy in rheumatoid arthritis,Condition,193180002,Disorder,SNOMED
M05.542,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of left hand,45538631,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of left hand,Condition,M05.542,Condition,6-char billing code,ICD10CM,4115161,Rheumatoid arthritis - hand joint,Condition,287007001,Disorder,SNOMED
M05.549,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified hand,45543433,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified hand,Condition,M05.549,Condition,6-char billing code,ICD10CM,4102493,Polyneuropathy in rheumatoid arthritis,Condition,193180002,Disorder,SNOMED
M05.549,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified hand,45543433,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified hand,Condition,M05.549,Condition,6-char billing code,ICD10CM,4115161,Rheumatoid arthritis - hand joint,Condition,287007001,Disorder,SNOMED
M05.551,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of right hip,45591695,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of right hip,Condition,M05.551,Condition,6-char billing code,ICD10CM,4102493,Polyneuropathy in rheumatoid arthritis,Condition,193180002,Disorder,SNOMED
M05.551,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of right hip,45591695,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of right hip,Condition,M05.551,Condition,6-char billing code,ICD10CM,4116150,Rheumatoid arthritis of hip,Condition,201775006,Disorder,SNOMED
M05.552,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of left hip,45582010,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of left hip,Condition,M05.552,Condition,6-char billing code,ICD10CM,4102493,Polyneuropathy in rheumatoid arthritis,Condition,193180002,Disorder,SNOMED
M05.552,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of left hip,45582010,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of left hip,Condition,M05.552,Condition,6-char billing code,ICD10CM,4116150,Rheumatoid arthritis of hip,Condition,201775006,Disorder,SNOMED
M05.559,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified hip,45582011,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified hip,Condition,M05.559,Condition,6-char billing code,ICD10CM,4102493,Polyneuropathy in rheumatoid arthritis,Condition,193180002,Disorder,SNOMED
M05.559,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified hip,45582011,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified hip,Condition,M05.559,Condition,6-char billing code,ICD10CM,4116150,Rheumatoid arthritis of hip,Condition,201775006,Disorder,SNOMED
M05.561,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of right knee,45548258,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of right knee,Condition,M05.561,Condition,6-char billing code,ICD10CM,4102493,Polyneuropathy in rheumatoid arthritis,Condition,193180002,Disorder,SNOMED
M05.561,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of right knee,45548258,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of right knee,Condition,M05.561,Condition,6-char billing code,ICD10CM,4116151,Rheumatoid arthritis of knee,Condition,201777003,Disorder,SNOMED
M05.562,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of left knee,45582012,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of left knee,Condition,M05.562,Condition,6-char billing code,ICD10CM,4102493,Polyneuropathy in rheumatoid arthritis,Condition,193180002,Disorder,SNOMED
M05.562,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of left knee,45582012,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of left knee,Condition,M05.562,Condition,6-char billing code,ICD10CM,4116151,Rheumatoid arthritis of knee,Condition,201777003,Disorder,SNOMED
M05.569,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified knee,45562590,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified knee,Condition,M05.569,Condition,6-char billing code,ICD10CM,4102493,Polyneuropathy in rheumatoid arthritis,Condition,193180002,Disorder,SNOMED
M05.569,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified knee,45562590,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified knee,Condition,M05.569,Condition,6-char billing code,ICD10CM,4116151,Rheumatoid arthritis of knee,Condition,201777003,Disorder,SNOMED
M05.571,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of right ankle and foot,45538632,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of right ankle and foot,Condition,M05.571,Condition,6-char billing code,ICD10CM,4102493,Polyneuropathy in rheumatoid arthritis,Condition,193180002,Disorder,SNOMED
M05.571,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of right ankle and foot,45538632,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of right ankle and foot,Condition,M05.571,Condition,6-char billing code,ICD10CM,4117687,Rheumatoid arthritis - ankle and/or foot,Condition,287008006,Disorder,SNOMED
M05.572,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of left ankle and foot,45582013,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of left ankle and foot,Condition,M05.572,Condition,6-char billing code,ICD10CM,4102493,Polyneuropathy in rheumatoid arthritis,Condition,193180002,Disorder,SNOMED
M05.572,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of left ankle and foot,45582013,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of left ankle and foot,Condition,M05.572,Condition,6-char billing code,ICD10CM,4117687,Rheumatoid arthritis - ankle and/or foot,Condition,287008006,Disorder,SNOMED
M05.579,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified ankle and foot,45553041,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified ankle and foot,Condition,M05.579,Condition,6-char billing code,ICD10CM,4102493,Polyneuropathy in rheumatoid arthritis,Condition,193180002,Disorder,SNOMED
M05.579,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified ankle and foot,45553041,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified ankle and foot,Condition,M05.579,Condition,6-char billing code,ICD10CM,4117687,Rheumatoid arthritis - ankle and/or foot,Condition,287008006,Disorder,SNOMED
M05.59,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of multiple sites,45567415,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of multiple sites,Condition,M05.59,Condition,5-char billing code,ICD10CM,4102493,Polyneuropathy in rheumatoid arthritis,Condition,193180002,Disorder,SNOMED
M05.59,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of multiple sites,45567415,rheumd,Rheumatoid polyneuropathy with rheumatoid arthritis of multiple sites,Condition,M05.59,Condition,5-char billing code,ICD10CM,4117686,Rheumatoid arthritis of multiple joints,Condition,287006005,Disorder,SNOMED
M05.60,ICD10CM,Rheumatoid arthritis of unspecified site with involvement of other organs and systems,45548259,rheumd,Rheumatoid arthritis of unspecified site with involvement of other organs and systems,Condition,M05.60,Condition,5-char billing code,ICD10CM,80809,Rheumatoid arthritis,Condition,69896004,Disorder,SNOMED
M05.611,ICD10CM,Rheumatoid arthritis of right shoulder with involvement of other organs and systems,45596435,rheumd,Rheumatoid arthritis of right shoulder with involvement of other organs and systems,Condition,M05.611,Condition,6-char billing code,ICD10CM,35609010,Rheumatoid arthritis of right shoulder,Condition,1073821000119109,Disorder,SNOMED
M05.612,ICD10CM,Rheumatoid arthritis of left shoulder with involvement of other organs and systems,45577101,rheumd,Rheumatoid arthritis of left shoulder with involvement of other organs and systems,Condition,M05.612,Condition,6-char billing code,ICD10CM,35609009,Rheumatoid arthritis of left shoulder,Condition,1073741000119109,Disorder,SNOMED
M05.619,ICD10CM,Rheumatoid arthritis of unspecified shoulder with involvement of other organs and systems,45553042,rheumd,Rheumatoid arthritis of unspecified shoulder with involvement of other organs and systems,Condition,M05.619,Condition,6-char billing code,ICD10CM,4114439,Rheumatoid arthritis of shoulder,Condition,201766009,Disorder,SNOMED
M05.621,ICD10CM,Rheumatoid arthritis of right elbow with involvement of other organs and systems,45601277,rheumd,Rheumatoid arthritis of right elbow with involvement of other organs and systems,Condition,M05.621,Condition,6-char billing code,ICD10CM,4116440,Rheumatoid arthritis of elbow,Condition,201769002,Disorder,SNOMED
M05.621,ICD10CM,Rheumatoid arthritis of right elbow with involvement of other organs and systems,45601277,rheumd,Rheumatoid arthritis of right elbow with involvement of other organs and systems,Condition,M05.621,Condition,6-char billing code,ICD10CM,37119224,Arthritis of right elbow,Condition,1074701000119105,Disorder,SNOMED
M05.622,ICD10CM,Rheumatoid arthritis of left elbow with involvement of other organs and systems,45591696,rheumd,Rheumatoid arthritis of left elbow with involvement of other organs and systems,Condition,M05.622,Condition,6-char billing code,ICD10CM,4116440,Rheumatoid arthritis of elbow,Condition,201769002,Disorder,SNOMED
M05.622,ICD10CM,Rheumatoid arthritis of left elbow with involvement of other organs and systems,45591696,rheumd,Rheumatoid arthritis of left elbow with involvement of other organs and systems,Condition,M05.622,Condition,6-char billing code,ICD10CM,37108605,Arthritis of left elbow,Condition,1074691000119105,Disorder,SNOMED
M05.629,ICD10CM,Rheumatoid arthritis of unspecified elbow with involvement of other organs and systems,45591697,rheumd,Rheumatoid arthritis of unspecified elbow with involvement of other organs and systems,Condition,M05.629,Condition,6-char billing code,ICD10CM,4116440,Rheumatoid arthritis of elbow,Condition,201769002,Disorder,SNOMED
M05.631,ICD10CM,Rheumatoid arthritis of right wrist with involvement of other organs and systems,45577102,rheumd,Rheumatoid arthritis of right wrist with involvement of other organs and systems,Condition,M05.631,Condition,6-char billing code,ICD10CM,4116441,Rheumatoid arthritis of wrist,Condition,201771002,Disorder,SNOMED
M05.631,ICD10CM,Rheumatoid arthritis of right wrist with involvement of other organs and systems,45577102,rheumd,Rheumatoid arthritis of right wrist with involvement of other organs and systems,Condition,M05.631,Condition,6-char billing code,ICD10CM,37108607,Arthritis of right wrist,Condition,1074731000119103,Disorder,SNOMED
M05.632,ICD10CM,Rheumatoid arthritis of left wrist with involvement of other organs and systems,45601278,rheumd,Rheumatoid arthritis of left wrist with involvement of other organs and systems,Condition,M05.632,Condition,6-char billing code,ICD10CM,4116441,Rheumatoid arthritis of wrist,Condition,201771002,Disorder,SNOMED
M05.632,ICD10CM,Rheumatoid arthritis of left wrist with involvement of other organs and systems,45601278,rheumd,Rheumatoid arthritis of left wrist with involvement of other organs and systems,Condition,M05.632,Condition,6-char billing code,ICD10CM,37108606,Arthritis of left wrist,Condition,1074721000119101,Disorder,SNOMED
M05.639,ICD10CM,Rheumatoid arthritis of unspecified wrist with involvement of other organs and systems,45557760,rheumd,Rheumatoid arthritis of unspecified wrist with involvement of other organs and systems,Condition,M05.639,Condition,6-char billing code,ICD10CM,4116441,Rheumatoid arthritis of wrist,Condition,201771002,Disorder,SNOMED
M05.641,ICD10CM,Rheumatoid arthritis of right hand with involvement of other organs and systems,45591698,rheumd,Rheumatoid arthritis of right hand with involvement of other organs and systems,Condition,M05.641,Condition,6-char billing code,ICD10CM,42534836,Rheumatoid arthritis of right hand,Condition,1073791000119101,Disorder,SNOMED
M05.642,ICD10CM,Rheumatoid arthritis of left hand with involvement of other organs and systems,45572335,rheumd,Rheumatoid arthritis of left hand with involvement of other organs and systems,Condition,M05.642,Condition,6-char billing code,ICD10CM,42534834,Rheumatoid arthritis of left hand,Condition,1073711000119105,Disorder,SNOMED
M05.649,ICD10CM,Rheumatoid arthritis of unspecified hand with involvement of other organs and systems,45572336,rheumd,Rheumatoid arthritis of unspecified hand with involvement of other organs and systems,Condition,M05.649,Condition,6-char billing code,ICD10CM,4115161,Rheumatoid arthritis - hand joint,Condition,287007001,Disorder,SNOMED
M05.651,ICD10CM,Rheumatoid arthritis of right hip with involvement of other organs and systems,45548260,rheumd,Rheumatoid arthritis of right hip with involvement of other organs and systems,Condition,M05.651,Condition,6-char billing code,ICD10CM,42534837,Rheumatoid arthritis of right hip,Condition,1073801000119100,Disorder,SNOMED
M05.652,ICD10CM,Rheumatoid arthritis of left hip with involvement of other organs and systems,45533696,rheumd,Rheumatoid arthritis of left hip with involvement of other organs and systems,Condition,M05.652,Condition,6-char billing code,ICD10CM,42534835,Rheumatoid arthritis of left hip,Condition,1073721000119103,Disorder,SNOMED
M05.659,ICD10CM,Rheumatoid arthritis of unspecified hip with involvement of other organs and systems,45567416,rheumd,Rheumatoid arthritis of unspecified hip with involvement of other organs and systems,Condition,M05.659,Condition,6-char billing code,ICD10CM,4116150,Rheumatoid arthritis of hip,Condition,201775006,Disorder,SNOMED
M05.661,ICD10CM,Rheumatoid arthritis of right knee with involvement of other organs and systems,45606047,rheumd,Rheumatoid arthritis of right knee with involvement of other organs and systems,Condition,M05.661,Condition,6-char billing code,ICD10CM,37108591,Rheumatoid arthritis of right knee,Condition,1073811000119102,Disorder,SNOMED
M05.662,ICD10CM,Rheumatoid arthritis of left knee with involvement of other organs and systems,45591699,rheumd,Rheumatoid arthritis of left knee with involvement of other organs and systems,Condition,M05.662,Condition,6-char billing code,ICD10CM,37108590,Rheumatoid arthritis of left knee,Condition,1073731000119100,Disorder,SNOMED
M05.669,ICD10CM,Rheumatoid arthritis of unspecified knee with involvement of other organs and systems,45606048,rheumd,Rheumatoid arthritis of unspecified knee with involvement of other organs and systems,Condition,M05.669,Condition,6-char billing code,ICD10CM,4116151,Rheumatoid arthritis of knee,Condition,201777003,Disorder,SNOMED
M05.671,ICD10CM,Rheumatoid arthritis of right ankle and foot with involvement of other organs and systems,45553043,rheumd,Rheumatoid arthritis of right ankle and foot with involvement of other organs and systems,Condition,M05.671,Condition,6-char billing code,ICD10CM,4117687,Rheumatoid arthritis - ankle and/or foot,Condition,287008006,Disorder,SNOMED
M05.672,ICD10CM,Rheumatoid arthritis of left ankle and foot with involvement of other organs and systems,45606049,rheumd,Rheumatoid arthritis of left ankle and foot with involvement of other organs and systems,Condition,M05.672,Condition,6-char billing code,ICD10CM,4117687,Rheumatoid arthritis - ankle and/or foot,Condition,287008006,Disorder,SNOMED
M05.679,ICD10CM,Rheumatoid arthritis of unspecified ankle and foot with involvement of other organs and systems,45601279,rheumd,Rheumatoid arthritis of unspecified ankle and foot with involvement of other organs and systems,Condition,M05.679,Condition,6-char billing code,ICD10CM,4117687,Rheumatoid arthritis - ankle and/or foot,Condition,287008006,Disorder,SNOMED
M05.69,ICD10CM,Rheumatoid arthritis of multiple sites with involvement of other organs and systems,45567417,rheumd,Rheumatoid arthritis of multiple sites with involvement of other organs and systems,Condition,M05.69,Condition,5-char billing code,ICD10CM,80809,Rheumatoid arthritis,Condition,69896004,Disorder,SNOMED
M05.69,ICD10CM,Rheumatoid arthritis of multiple sites with involvement of other organs and systems,45567417,rheumd,Rheumatoid arthritis of multiple sites with involvement of other organs and systems,Condition,M05.69,Condition,5-char billing code,ICD10CM,762446,Arthropathy of multiple joints,Condition,36941000119103,Disorder,SNOMED
M05.70,ICD10CM,Rheumatoid arthritis with rheumatoid factor of unspecified site without organ or systems involvement,45543434,rheumd,Rheumatoid arthritis with rheumatoid factor of unspecified site without organ or systems involvement,Condition,M05.70,Condition,5-char billing code,ICD10CM,4035611,Seropositive rheumatoid arthritis,Condition,239791005,Disorder,SNOMED
M05.711,ICD10CM,Rheumatoid arthritis with rheumatoid factor of right shoulder without organ or systems involvement,45596436,rheumd,Rheumatoid arthritis with rheumatoid factor of right shoulder without organ or systems involvement,Condition,M05.711,Condition,6-char billing code,ICD10CM,4035611,Seropositive rheumatoid arthritis,Condition,239791005,Disorder,SNOMED
M05.711,ICD10CM,Rheumatoid arthritis with rheumatoid factor of right shoulder without organ or systems involvement,45596436,rheumd,Rheumatoid arthritis with rheumatoid factor of right shoulder without organ or systems involvement,Condition,M05.711,Condition,6-char billing code,ICD10CM,4114439,Rheumatoid arthritis of shoulder,Condition,201766009,Disorder,SNOMED
M05.712,ICD10CM,Rheumatoid arthritis with rheumatoid factor of left shoulder without organ or systems involvement,45543435,rheumd,Rheumatoid arthritis with rheumatoid factor of left shoulder without organ or systems involvement,Condition,M05.712,Condition,6-char billing code,ICD10CM,4035611,Seropositive rheumatoid arthritis,Condition,239791005,Disorder,SNOMED
M05.712,ICD10CM,Rheumatoid arthritis with rheumatoid factor of left shoulder without organ or systems involvement,45543435,rheumd,Rheumatoid arthritis with rheumatoid factor of left shoulder without organ or systems involvement,Condition,M05.712,Condition,6-char billing code,ICD10CM,4114439,Rheumatoid arthritis of shoulder,Condition,201766009,Disorder,SNOMED
M05.719,ICD10CM,Rheumatoid arthritis with rheumatoid factor of unspecified shoulder without organ or systems involvement,45567418,rheumd,Rheumatoid arthritis with rheumatoid factor of unspecified shoulder without organ or systems involvement,Condition,M05.719,Condition,6-char billing code,ICD10CM,4035611,Seropositive rheumatoid arthritis,Condition,239791005,Disorder,SNOMED
M05.719,ICD10CM,Rheumatoid arthritis with rheumatoid factor of unspecified shoulder without organ or systems involvement,45567418,rheumd,Rheumatoid arthritis with rheumatoid factor of unspecified shoulder without organ or systems involvement,Condition,M05.719,Condition,6-char billing code,ICD10CM,4114439,Rheumatoid arthritis of shoulder,Condition,201766009,Disorder,SNOMED
M05.721,ICD10CM,Rheumatoid arthritis with rheumatoid factor of right elbow without organ or systems involvement,45548261,rheumd,Rheumatoid arthritis with rheumatoid factor of right elbow without organ or systems involvement,Condition,M05.721,Condition,6-char billing code,ICD10CM,4035611,Seropositive rheumatoid arthritis,Condition,239791005,Disorder,SNOMED
M05.721,ICD10CM,Rheumatoid arthritis with rheumatoid factor of right elbow without organ or systems involvement,45548261,rheumd,Rheumatoid arthritis with rheumatoid factor of right elbow without organ or systems involvement,Condition,M05.721,Condition,6-char billing code,ICD10CM,4116440,Rheumatoid arthritis of elbow,Condition,201769002,Disorder,SNOMED
M05.722,ICD10CM,Rheumatoid arthritis with rheumatoid factor of left elbow without organ or systems involvement,45572337,rheumd,Rheumatoid arthritis with rheumatoid factor of left elbow without organ or systems involvement,Condition,M05.722,Condition,6-char billing code,ICD10CM,4035611,Seropositive rheumatoid arthritis,Condition,239791005,Disorder,SNOMED
M05.722,ICD10CM,Rheumatoid arthritis with rheumatoid factor of left elbow without organ or systems involvement,45572337,rheumd,Rheumatoid arthritis with rheumatoid factor of left elbow without organ or systems involvement,Condition,M05.722,Condition,6-char billing code,ICD10CM,4116440,Rheumatoid arthritis of elbow,Condition,201769002,Disorder,SNOMED
M05.729,ICD10CM,Rheumatoid arthritis with rheumatoid factor of unspecified elbow without organ or systems involvement,45562591,rheumd,Rheumatoid arthritis with rheumatoid factor of unspecified elbow without organ or systems involvement,Condition,M05.729,Condition,6-char billing code,ICD10CM,4035611,Seropositive rheumatoid arthritis,Condition,239791005,Disorder,SNOMED
M05.729,ICD10CM,Rheumatoid arthritis with rheumatoid factor of unspecified elbow without organ or systems involvement,45562591,rheumd,Rheumatoid arthritis with rheumatoid factor of unspecified elbow without organ or systems involvement,Condition,M05.729,Condition,6-char billing code,ICD10CM,4116440,Rheumatoid arthritis of elbow,Condition,201769002,Disorder,SNOMED
M05.731,ICD10CM,Rheumatoid arthritis with rheumatoid factor of right wrist without organ or systems involvement,45606050,rheumd,Rheumatoid arthritis with rheumatoid factor of right wrist without organ or systems involvement,Condition,M05.731,Condition,6-char billing code,ICD10CM,4035611,Seropositive rheumatoid arthritis,Condition,239791005,Disorder,SNOMED
