code,code_type,description,concept_id,code_class
C16.0,ICD10CM,Malignant neoplasm of cardia,35206115,canc
C16.3,ICD10CM,Malignant neoplasm of pyloric antrum,35206118,canc
C18.3,ICD10CM,Malignant neoplasm of hepatic flexure,35206133,canc
C25.1,ICD10CM,Malignant neoplasm of body of pancreas,35206159,canc
C32.0,ICD10CM,Malignant neoplasm of glottis,35206177,canc
C38.0,ICD10CM,Malignant neoplasm of heart,35206186,canc
C41.3,ICD10CM,"Malignant neoplasm of ribs, sternum and clavicle",35206197,canc
C54.9,ICD10CM,"Malignant neoplasm of corpus uteri, unspecified",35206252,canc
C57.9,ICD10CM,"Malignant neoplasm of female genital organ, unspecified",35206259,canc
C67.6,ICD10CM,Malignant neoplasm of ureteric orifice,35206280,canc
C71.0,ICD10CM,"Malignant neoplasm of cerebrum, except lobes and ventricles",35206291,canc
C71.7,ICD10CM,Malignant neoplasm of brain stem,35206298,canc
C81.43,ICD10CM,"Lymphocyte-rich Hodgkin lymphoma, intra-abdominal lymph nodes",45566626,canc
C81.23,ICD10CM,"Mixed cellularity Hodgkin lymphoma, intra-abdominal lymph nodes",45571544,canc
C81.24,ICD10CM,"Mixed cellularity Hodgkin lymphoma, lymph nodes of axilla and upper limb",45605293,canc
C81.27,ICD10CM,"Mixed cellularity Hodgkin lymphoma, spleen",45605294,canc
C81.35,ICD10CM,"Lymphocyte depleted Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",45595695,canc
C84.06,ICD10CM,"Mycosis fungoides, intrapelvic lymph nodes",45571559,canc
C84.11,ICD10CM,"Sézary disease, lymph nodes of head, face, and neck",45576360,canc
C84.14,ICD10CM,"Sézary disease, lymph nodes of axilla and upper limb",45605314,canc
C90.11,ICD10CM,Plasma cell leukemia in remission,45595716,canc
C94.81,ICD10CM,"Other specified leukemias, in remission",45566651,canc
C22.1,ICD10CM,Intrahepatic bile duct carcinoma,35206147,canc
C57.8,ICD10CM,Malignant neoplasm of overlapping sites of female genital organs,35206258,canc
C96.9,ICD10CM,"Malignant neoplasm of lymphoid, hematopoietic and related tissue, unspecified",35206456,canc
C47.4,ICD10CM,Malignant neoplasm of peripheral nerves of abdomen,35206221,canc
C49.8,ICD10CM,Malignant neoplasm of overlapping sites of connective and soft tissue,35206235,canc
C13.8,ICD10CM,Malignant neoplasm of overlapping sites of hypopharynx,35206105,canc
C38.8,ICD10CM,"Malignant neoplasm of overlapping sites of heart, mediastinum and pleura",35206191,canc
C00.0,ICD10CM,Malignant neoplasm of external upper lip,35206047,canc
C18.1,ICD10CM,Malignant neoplasm of appendix,35206131,canc
C51.1,ICD10CM,Malignant neoplasm of labium minus,35206238,canc
C54.2,ICD10CM,Malignant neoplasm of myometrium,35206249,canc
C75.2,ICD10CM,Malignant neoplasm of craniopharyngeal duct,35206307,canc
C02.2,ICD10CM,Malignant neoplasm of ventral surface of tongue,35206059,canc
C37,ICD10CM,Malignant neoplasm of thymus,35206185,canc
C93.11,ICD10CM,"Chronic myelomonocytic leukemia, in remission",45566649,canc
C95.92,ICD10CM,"Leukemia, unspecified, in relapse",45576371,canc
C71.8,ICD10CM,Malignant neoplasm of overlapping sites of brain,35206299,canc
C94.01,ICD10CM,"Acute erythroid leukemia, in remission",45571577,canc
C22.8,ICD10CM,"Malignant neoplasm of liver, primary, unspecified as to type",45585987,canc
C34.00,ICD10CM,Malignant neoplasm of unspecified main bronchus,45581204,canc
C34.12,ICD10CM,"Malignant neoplasm of upper lobe, left bronchus or lung",45571494,canc
C46.52,ICD10CM,Kaposi's sarcoma of left lung,45595659,canc
C49.12,ICD10CM,"Malignant neoplasm of connective and soft tissue of left upper limb, including shoulder",45566596,canc
C50.229,ICD10CM,Malignant neoplasm of upper-inner quadrant of unspecified male breast,45561814,canc
C50.611,ICD10CM,Malignant neoplasm of axillary tail of right female breast,45586013,canc
C50.612,ICD10CM,Malignant neoplasm of axillary tail of left female breast,45581222,canc
C50.621,ICD10CM,Malignant neoplasm of axillary tail of right male breast,45600510,canc
C50.822,ICD10CM,Malignant neoplasm of overlapping sites of left male breast,45566603,canc
C50.921,ICD10CM,Malignant neoplasm of unspecified site of right male breast,45571523,canc
C57.01,ICD10CM,Malignant neoplasm of right fallopian tube,45566607,canc
C57.02,ICD10CM,Malignant neoplasm of left fallopian tube,45595672,canc
C62.90,ICD10CM,"Malignant neoplasm of unspecified testis, unspecified whether descended or undescended",45532919,canc
C63.01,ICD10CM,Malignant neoplasm of right epididymis,45547510,canc
C66.1,ICD10CM,Malignant neoplasm of right ureter,45532923,canc
C69.30,ICD10CM,Malignant neoplasm of unspecified choroid,45590916,canc
C69.31,ICD10CM,Malignant neoplasm of right choroid,45532927,canc
C72.40,ICD10CM,Malignant neoplasm of unspecified acoustic nerve,45605286,canc
C72.41,ICD10CM,Malignant neoplasm of right acoustic nerve,45586023,canc
C74.00,ICD10CM,Malignant neoplasm of cortex of unspecified adrenal gland,45600522,canc
C76.42,ICD10CM,Malignant neoplasm of left upper limb,45600524,canc
C76.50,ICD10CM,Malignant neoplasm of unspecified lower limb,45600525,canc
C81.06,ICD10CM,"Nodular lymphocyte predominant Hodgkin lymphoma, intrapelvic lymph nodes",45561838,canc
C81.09,ICD10CM,"Nodular lymphocyte predominant Hodgkin lymphoma, extranodal and solid organ sites",45542634,canc
C81.97,ICD10CM,"Hodgkin lymphoma, unspecified, spleen",45571548,canc
C82.03,ICD10CM,"Follicular lymphoma grade I, intra-abdominal lymph nodes",45542637,canc
C82.24,ICD10CM,"Follicular lymphoma grade III, unspecified, lymph nodes of axilla and upper limb",45595701,canc
C82.28,ICD10CM,"Follicular lymphoma grade III, unspecified, lymph nodes of multiple sites",45586033,canc
C82.30,ICD10CM,"Follicular lymphoma grade IIIa, unspecified site",45561844,canc
C82.49,ICD10CM,"Follicular lymphoma grade IIIb, extranodal and solid organ sites",45600543,canc
C82.85,ICD10CM,"Other types of follicular lymphoma, lymph nodes of inguinal region and lower limb",45561845,canc
C82.86,ICD10CM,"Other types of follicular lymphoma, intrapelvic lymph nodes",45542644,canc
C82.88,ICD10CM,"Other types of follicular lymphoma, lymph nodes of multiple sites",45532950,canc
C83.06,ICD10CM,"Small cell B-cell lymphoma, intrapelvic lymph nodes",45605306,canc
C83.13,ICD10CM,"Mantle cell lymphoma, intra-abdominal lymph nodes",45586040,canc
C83.14,ICD10CM,"Mantle cell lymphoma, lymph nodes of axilla and upper limb",45590942,canc
C83.19,ICD10CM,"Mantle cell lymphoma, extranodal and solid organ sites",45590943,canc
C83.33,ICD10CM,"Diffuse large B-cell lymphoma, intra-abdominal lymph nodes",45542647,canc
C83.35,ICD10CM,"Diffuse large B-cell lymphoma, lymph nodes of inguinal region and lower limb",45581240,canc
C83.51,ICD10CM,"Lymphoblastic (diffuse) lymphoma, lymph nodes of head, face, and neck",45557028,canc
C83.85,ICD10CM,"Other non-follicular lymphoma, lymph nodes of inguinal region and lower limb",45557030,canc
C83.88,ICD10CM,"Other non-follicular lymphoma, lymph nodes of multiple sites",45566636,canc
C84.09,ICD10CM,"Mycosis fungoides, extranodal and solid organ sites",45600554,canc
C84.70,ICD10CM,"Anaplastic large cell lymphoma, ALK-negative, unspecified site",45547544,canc
C84.73,ICD10CM,"Anaplastic large cell lymphoma, ALK-negative, intra-abdominal lymph nodes",45537866,canc
C84.78,ICD10CM,"Anaplastic large cell lymphoma, ALK-negative, lymph nodes of multiple sites",45595710,canc
C84.90,ICD10CM,"Mature T/NK-cell lymphomas, unspecified, unspecified site",45532953,canc
C84.93,ICD10CM,"Mature T/NK-cell lymphomas, unspecified, intra-abdominal lymph nodes",45605322,canc
C84.96,ICD10CM,"Mature T/NK-cell lymphomas, unspecified, intrapelvic lymph nodes",45532954,canc
C84.Z6,ICD10CM,"Other mature T/NK-cell lymphomas, intrapelvic lymph nodes",45566640,canc
C85.10,ICD10CM,"Unspecified B-cell lymphoma, unspecified site",45590954,canc
C85.16,ICD10CM,"Unspecified B-cell lymphoma, intrapelvic lymph nodes",45537868,canc
C85.25,ICD10CM,"Mediastinal (thymic) large B-cell lymphoma, lymph nodes of inguinal region and lower limb",45590958,canc
C85.27,ICD10CM,"Mediastinal (thymic) large B-cell lymphoma, spleen",45595714,canc
C85.84,ICD10CM,"Other specified types of non-Hodgkin lymphoma, lymph nodes of axilla and upper limb",45566644,canc
C85.98,ICD10CM,"Non-Hodgkin lymphoma, unspecified, lymph nodes of multiple sites",45576365,canc
C85.99,ICD10CM,"Non-Hodgkin lymphoma, unspecified, extranodal and solid organ sites",45590960,canc
C91.10,ICD10CM,Chronic lymphocytic leukemia of B-cell type not having achieved remission,45571568,canc
C91.12,ICD10CM,Chronic lymphocytic leukemia of B-cell type in relapse,45581253,canc
C91.32,ICD10CM,"Prolymphocytic leukemia of B-cell type, in relapse",45552311,canc
C91.60,ICD10CM,Prolymphocytic leukemia of T-cell type not having achieved remission,45537874,canc
C91.A2,ICD10CM,"Mature B-cell leukemia Burkitt-type, in relapse",45547553,canc
C91.Z0,ICD10CM,Other lymphoid leukemia not having achieved remission,45595720,canc
C92.40,ICD10CM,"Acute promyelocytic leukemia, not having achieved remission",45532961,canc
C92.50,ICD10CM,"Acute myelomonocytic leukemia, not having achieved remission",45557043,canc
C92.52,ICD10CM,"Acute myelomonocytic leukemia, in relapse",45561876,canc
C92.A1,ICD10CM,"Acute myeloid leukemia with multilineage dysplasia, in remission",45586068,canc
C93.32,ICD10CM,"Juvenile myelomonocytic leukemia, in relapse",45557047,canc
C94.40,ICD10CM,Acute panmyelosis with myelofibrosis not having achieved remission,45595724,canc
C56.2,ICD10CM,Malignant neoplasm of left ovary,45532915,canc
C81.19,ICD10CM,"Nodular sclerosis Hodgkin lymphoma, extranodal and solid organ sites",45586031,canc
C81.41,ICD10CM,"Lymphocyte-rich Hodgkin lymphoma, lymph nodes of head, face, and neck",45557021,canc
C56.3,ICD10CM,Malignant neoplasm of bilateral ovaries,766339,canc
C84.41,ICD10CM,"Peripheral T-cell lymphoma, not elsewhere classified, lymph nodes of head, face, and neck",45600555,canc
C84.42,ICD10CM,"Peripheral T-cell lymphoma, not elsewhere classified, intrathoracic lymph nodes",45571561,canc
C84.43,ICD10CM,"Peripheral T-cell lymphoma, not elsewhere classified, intra-abdominal lymph nodes",45586050,canc
C84.46,ICD10CM,"Peripheral T-cell lymphoma, not elsewhere classified, intrapelvic lymph nodes",45542654,canc
C06.1,ICD10CM,Malignant neoplasm of vestibule of mouth,35206077,canc
C10.9,ICD10CM,"Malignant neoplasm of oropharynx, unspecified",35206094,canc
C11.9,ICD10CM,"Malignant neoplasm of nasopharynx, unspecified",35206100,canc
C11.2,ICD10CM,Malignant neoplasm of lateral wall of nasopharynx,35206097,canc
C48.0,ICD10CM,Malignant neoplasm of retroperitoneum,35206226,canc
C48.2,ICD10CM,"Malignant neoplasm of peritoneum, unspecified",35206228,canc
C38.1,ICD10CM,Malignant neoplasm of anterior mediastinum,35206187,canc
C43.0,ICD10CM,Malignant melanoma of lip,35206200,canc
C46.1,ICD10CM,Kaposi's sarcoma of soft tissue,35206214,canc
C46.3,ICD10CM,Kaposi's sarcoma of lymph nodes,35206216,canc
C55,ICD10CM,"Malignant neoplasm of uterus, part unspecified",35206253,canc
C63.2,ICD10CM,Malignant neoplasm of scrotum,35206267,canc
C83.72,ICD10CM,"Burkitt lymphoma, intrathoracic lymph nodes",45605308,canc
C83.75,ICD10CM,"Burkitt lymphoma, lymph nodes of inguinal region and lower limb",45600551,canc
C81.17,ICD10CM,"Nodular sclerosis Hodgkin lymphoma, spleen",45600536,canc
C81.33,ICD10CM,"Lymphocyte depleted Hodgkin lymphoma, intra-abdominal lymph nodes",45590930,canc
C81.38,ICD10CM,"Lymphocyte depleted Hodgkin lymphoma, lymph nodes of multiple sites",45581231,canc
C84.07,ICD10CM,"Mycosis fungoides, spleen",45581242,canc
C84.18,ICD10CM,"Sézary disease, lymph nodes of multiple sites",45547543,canc
C92.31,ICD10CM,"Myeloid sarcoma, in remission",45552314,canc
C92.Z1,ICD10CM,"Other myeloid leukemia, in remission",45542665,canc
C22.2,ICD10CM,Hepatoblastoma,35206148,canc
C88.4,ICD10CM,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lymphoma],920123,canc
C43.4,ICD10CM,Malignant melanoma of scalp and neck,35206201,canc
C22.7,ICD10CM,Other specified carcinomas of liver,35206151,canc
C49.9,ICD10CM,"Malignant neoplasm of connective and soft tissue, unspecified",35206236,canc
C46.7,ICD10CM,Kaposi's sarcoma of other sites,35206217,canc
C57.7,ICD10CM,Malignant neoplasm of other specified female genital organs,35206257,canc
C70.9,ICD10CM,"Malignant neoplasm of meninges, unspecified",35206290,canc
C75.8,ICD10CM,"Malignant neoplasm with pluriglandular involvement, unspecified",35206311,canc
C25.8,ICD10CM,Malignant neoplasm of overlapping sites of pancreas,35206164,canc
C67.8,ICD10CM,Malignant neoplasm of overlapping sites of bladder,35206282,canc
C00.3,ICD10CM,"Malignant neoplasm of upper lip, inner aspect",35206050,canc
C00.8,ICD10CM,Malignant neoplasm of overlapping sites of lip,35206054,canc
C04.1,ICD10CM,Malignant neoplasm of lateral floor of mouth,35206068,canc
C10.1,ICD10CM,Malignant neoplasm of anterior surface of epiglottis,35206089,canc
C02.8,ICD10CM,Malignant neoplasm of overlapping sites of tongue,35206062,canc
C24.9,ICD10CM,"Malignant neoplasm of biliary tract, unspecified",35206157,canc
C09.9,ICD10CM,"Malignant neoplasm of tonsil, unspecified",35206087,canc
C45.0,ICD10CM,Mesothelioma of pleura,35206208,canc
C92.41,ICD10CM,"Acute promyelocytic leukemia, in remission",45547557,canc
C96.21,ICD10CM,Aggressive systemic mastocytosis,1326485,canc
C83.37,ICD10CM,"Diffuse large B-cell lymphoma, spleen",45586043,canc
C93.Z2,ICD10CM,"Other monocytic leukemia, in relapse",45581259,canc
C94.32,ICD10CM,"Mast cell leukemia, in relapse",45532964,canc
C34.02,ICD10CM,Malignant neoplasm of left main bronchus,45532899,canc
C34.32,ICD10CM,"Malignant neoplasm of lower lobe, left bronchus or lung",45556973,canc
C40.00,ICD10CM,Malignant neoplasm of scapula and long bones of unspecified upper limb,45605267,canc
C50.012,ICD10CM,"Malignant neoplasm of nipple and areola, left female breast",45571519,canc
C50.029,ICD10CM,"Malignant neoplasm of nipple and areola, unspecified male breast",45542613,canc
C50.219,ICD10CM,Malignant neoplasm of upper-inner quadrant of unspecified female breast,45586011,canc
C50.311,ICD10CM,Malignant neoplasm of lower-inner quadrant of right female breast,45561815,canc
C50.421,ICD10CM,Malignant neoplasm of upper-outer quadrant of right male breast,45561818,canc
C50.511,ICD10CM,Malignant neoplasm of lower-outer quadrant of right female breast,45590909,canc
C50.512,ICD10CM,Malignant neoplasm of lower-outer quadrant of left female breast,45605276,canc
C50.521,ICD10CM,Malignant neoplasm of lower-outer quadrant of right male breast,45605277,canc
C50.529,ICD10CM,Malignant neoplasm of lower-outer quadrant of unspecified male breast,45537822,canc
C56.1,ICD10CM,Malignant neoplasm of right ovary,45571525,canc
C57.00,ICD10CM,Malignant neoplasm of unspecified fallopian tube,45586017,canc
C62.00,ICD10CM,Malignant neoplasm of unspecified undescended testis,45600515,canc
C62.01,ICD10CM,Malignant neoplasm of undescended right testis,45586018,canc
C72.21,ICD10CM,Malignant neoplasm of right olfactory nerve,45542622,canc
C72.32,ICD10CM,Malignant neoplasm of left optic nerve,45557009,canc
C81.99,ICD10CM,"Hodgkin lymphoma, unspecified, extranodal and solid organ sites",45576348,canc
C82.27,ICD10CM,"Follicular lymphoma grade III, unspecified, spleen",45590935,canc
C82.32,ICD10CM,"Follicular lymphoma grade IIIa, intrathoracic lymph nodes",45542639,canc
C82.33,ICD10CM,"Follicular lymphoma grade IIIa, intra-abdominal lymph nodes",45547535,canc
C82.43,ICD10CM,"Follicular lymphoma grade IIIb, intra-abdominal lymph nodes",45532948,canc
C82.52,ICD10CM,"Diffuse follicle center lymphoma, intrathoracic lymph nodes",45576355,canc
C82.59,ICD10CM,"Diffuse follicle center lymphoma, extranodal and solid organ sites",45537857,canc
C82.98,ICD10CM,"Follicular lymphoma, unspecified, lymph nodes of multiple sites",45552302,canc
C83.03,ICD10CM,"Small cell B-cell lymphoma, intra-abdominal lymph nodes",45605304,canc
C83.07,ICD10CM,"Small cell B-cell lymphoma, spleen",45566634,canc
C83.09,ICD10CM,"Small cell B-cell lymphoma, extranodal and solid organ sites",45537859,canc
C83.12,ICD10CM,"Mantle cell lymphoma, intrathoracic lymph nodes",45600548,canc
C83.30,ICD10CM,"Diffuse large B-cell lymphoma, unspecified site",45561851,canc
C83.34,ICD10CM,"Diffuse large B-cell lymphoma, lymph nodes of axilla and upper limb",45561853,canc
C83.38,ICD10CM,"Diffuse large B-cell lymphoma, lymph nodes of multiple sites",45571554,canc
C83.91,ICD10CM,"Non-follicular (diffuse) lymphoma, unspecified, lymph nodes of head, face, and neck",45566637,canc
C83.92,ICD10CM,"Non-follicular (diffuse) lymphoma, unspecified, intrathoracic lymph nodes",45571558,canc
C84.72,ICD10CM,"Anaplastic large cell lymphoma, ALK-negative, intrathoracic lymph nodes",45571563,canc
C84.99,ICD10CM,"Mature T/NK-cell lymphomas, unspecified, extranodal and solid organ sites",45571565,canc
C84.A0,ICD10CM,"Cutaneous T-cell lymphoma, unspecified, unspecified site",45590951,canc
C84.A9,ICD10CM,"Cutaneous T-cell lymphoma, unspecified, extranodal and solid organ sites",45561860,canc
C84.Z1,ICD10CM,"Other mature T/NK-cell lymphomas, lymph nodes of head, face, and neck",45561861,canc
C85.14,ICD10CM,"Unspecified B-cell lymphoma, lymph nodes of axilla and upper limb",45605326,canc
C85.17,ICD10CM,"Unspecified B-cell lymphoma, spleen",45605327,canc
C85.18,ICD10CM,"Unspecified B-cell lymphoma, lymph nodes of multiple sites",45547548,canc
C85.19,ICD10CM,"Unspecified B-cell lymphoma, extranodal and solid organ sites",45542658,canc
C85.21,ICD10CM,"Mediastinal (thymic) large B-cell lymphoma, lymph nodes of head, face, and neck",45581248,canc
C85.24,ICD10CM,"Mediastinal (thymic) large B-cell lymphoma, lymph nodes of axilla and upper limb",45566641,canc
C85.29,ICD10CM,"Mediastinal (thymic) large B-cell lymphoma, extranodal and solid organ sites",45561865,canc
C85.87,ICD10CM,"Other specified types of non-Hodgkin lymphoma, spleen",45537869,canc
C85.97,ICD10CM,"Non-Hodgkin lymphoma, unspecified, spleen",45537870,canc
C90.10,ICD10CM,Plasma cell leukemia not having achieved remission,45557038,canc
C90.30,ICD10CM,Solitary plasmacytoma not having achieved remission,45537872,canc
C90.32,ICD10CM,Solitary plasmacytoma in relapse,45571567,canc
C91.31,ICD10CM,"Prolymphocytic leukemia of B-cell type, in remission",45571569,canc
C91.51,ICD10CM,"Adult T-cell lymphoma/leukemia (HTLV-1-associated), in remission",45552313,canc
C91.61,ICD10CM,"Prolymphocytic leukemia of T-cell type, in remission",45586064,canc
C92.21,ICD10CM,"Atypical chronic myeloid leukemia, BCR/ABL-negative, in remission",45586066,canc
C92.61,ICD10CM,Acute myeloid leukemia with 11q23-abnormality in remission,45586067,canc
C92.62,ICD10CM,Acute myeloid leukemia with 11q23-abnormality in relapse,45532962,canc
C93.31,ICD10CM,"Juvenile myelomonocytic leukemia, in remission",45552315,canc
C95.00,ICD10CM,Acute leukemia of unspecified cell type not having achieved remission,45571579,canc
C96.0,ICD10CM,Multifocal and multisystemic (disseminated) Langerhans-cell histiocytosis,35206451,canc
C76.8,ICD10CM,Malignant neoplasm of other specified ill-defined sites,35206318,canc
C82.65,ICD10CM,"Cutaneous follicle center lymphoma, lymph nodes of inguinal region and lower limb",45586036,canc
C49.A9,ICD10CM,Gastrointestinal stromal tumor of other sites,37200009,canc
C81.10,ICD10CM,"Nodular sclerosis Hodgkin lymphoma, unspecified site",45581229,canc
C81.49,ICD10CM,"Lymphocyte-rich Hodgkin lymphoma, extranodal and solid organ sites",45590931,canc
C81.72,ICD10CM,"Other Hodgkin lymphoma, intrathoracic lymph nodes",45552294,canc
C96.29,ICD10CM,Other malignant mast cell neoplasm,1326487,canc
C43.121,ICD10CM,"Malignant melanoma of left upper eyelid, including canthus",1595485,canc
C53.9,ICD10CM,"Malignant neoplasm of cervix uteri, unspecified",35206246,canc
C03.9,ICD10CM,"Malignant neoplasm of gum, unspecified",35206066,canc
C13.9,ICD10CM,"Malignant neoplasm of hypopharynx, unspecified",35206106,canc
C13.1,ICD10CM,"Malignant neoplasm of aryepiglottic fold, hypopharyngeal aspect",35206103,canc
C17.9,ICD10CM,"Malignant neoplasm of small intestine, unspecified",35206129,canc
C23,ICD10CM,Malignant neoplasm of gallbladder,35206153,canc
C25.2,ICD10CM,Malignant neoplasm of tail of pancreas,35206160,canc
C31.9,ICD10CM,"Malignant neoplasm of accessory sinus, unspecified",35206176,canc
C31.2,ICD10CM,Malignant neoplasm of frontal sinus,35206173,canc
C34.2,ICD10CM,"Malignant neoplasm of middle lobe, bronchus or lung",35206184,canc
C60.2,ICD10CM,Malignant neoplasm of body of penis,35206263,canc
C71.9,ICD10CM,"Malignant neoplasm of brain, unspecified",35206300,canc
C71.6,ICD10CM,Malignant neoplasm of cerebellum,35206297,canc
C75.0,ICD10CM,Malignant neoplasm of parathyroid gland,35206305,canc
C83.73,ICD10CM,"Burkitt lymphoma, intra-abdominal lymph nodes",45576358,canc
C81.42,ICD10CM,"Lymphocyte-rich Hodgkin lymphoma, intrathoracic lymph nodes",45566625,canc
C81.16,ICD10CM,"Nodular sclerosis Hodgkin lymphoma, intrapelvic lymph nodes",45537846,canc
C84.01,ICD10CM,"Mycosis fungoides, lymph nodes of head, face, and neck",45542650,canc
C84.02,ICD10CM,"Mycosis fungoides, intrathoracic lymph nodes",45590949,canc
C84.08,ICD10CM,"Mycosis fungoides, lymph nodes of multiple sites",45586048,canc
C84.15,ICD10CM,"Sézary disease, lymph nodes of inguinal region and lower limb",45537863,canc
C94.21,ICD10CM,"Acute megakaryoblastic leukemia, in remission",45571578,canc
C49.6,ICD10CM,"Malignant neoplasm of connective and soft tissue of trunk, unspecified",35206234,canc
C72.9,ICD10CM,"Malignant neoplasm of central nervous system, unspecified",35206303,canc
C54.8,ICD10CM,Malignant neoplasm of overlapping sites of corpus uteri,35206251,canc
C47.3,ICD10CM,Malignant neoplasm of peripheral nerves of thorax,35206220,canc
C04.8,ICD10CM,Malignant neoplasm of overlapping sites of floor of mouth,35206069,canc
C17.8,ICD10CM,Malignant neoplasm of overlapping sites of small intestine,35206128,canc
C00.1,ICD10CM,Malignant neoplasm of external lower lip,35206048,canc
C75.5,ICD10CM,Malignant neoplasm of aortic body and other paraganglia,35206310,canc
C02.1,ICD10CM,Malignant neoplasm of border of tongue,35206058,canc
C10.4,ICD10CM,Malignant neoplasm of branchial cleft,35206092,canc
C51.0,ICD10CM,Malignant neoplasm of labium majus,35206237,canc
C54.0,ICD10CM,Malignant neoplasm of isthmus uteri,35206247,canc
C67.0,ICD10CM,Malignant neoplasm of trigone of bladder,35206274,canc
C67.1,ICD10CM,Malignant neoplasm of dome of bladder,35206275,canc
C15.9,ICD10CM,"Malignant neoplasm of esophagus, unspecified",35206114,canc
C48.8,ICD10CM,Malignant neoplasm of overlapping sites of retroperitoneum and peritoneum,35206229,canc
C90.21,ICD10CM,Extramedullary plasmacytoma in remission,45605330,canc
C92.51,ICD10CM,"Acute myelomonocytic leukemia, in remission",45595723,canc
C93.92,ICD10CM,"Monocytic leukemia, unspecified in relapse",45542666,canc
C95.12,ICD10CM,"Chronic leukemia of unspecified cell type, in relapse",45532965,canc
C06.80,ICD10CM,Malignant neoplasm of overlapping sites of unspecified parts of mouth,45537790,canc
C34.82,ICD10CM,Malignant neoplasm of overlapping sites of left bronchus and lung,45576310,canc
C39.9,ICD10CM,"Malignant neoplasm of lower respiratory tract, part unspecified",35206193,canc
C43.10,ICD10CM,"Malignant melanoma of unspecified eyelid, including canthus",45561797,canc
C43.62,ICD10CM,"Malignant melanoma of left upper limb, including shoulder",45581211,canc
C43.71,ICD10CM,"Malignant melanoma of right lower limb, including hip",45542599,canc
C47.12,ICD10CM,"Malignant neoplasm of peripheral nerves of left upper limb, including shoulder",45566594,canc
C47.20,ICD10CM,"Malignant neoplasm of peripheral nerves of unspecified lower limb, including hip",45566595,canc
C47.22,ICD10CM,"Malignant neoplasm of peripheral nerves of left lower limb, including hip",45571513,canc
C49.11,ICD10CM,"Malignant neoplasm of connective and soft tissue of right upper limb, including shoulder",45590904,canc
C50.011,ICD10CM,"Malignant neoplasm of nipple and areola, right female breast",45566599,canc
C50.122,ICD10CM,Malignant neoplasm of central portion of left male breast,45586010,canc
C50.211,ICD10CM,Malignant neoplasm of upper-inner quadrant of right female breast,45561812,canc
C50.319,ICD10CM,Malignant neoplasm of lower-inner quadrant of unspecified female breast,45566602,canc
C50.629,ICD10CM,Malignant neoplasm of axillary tail of unspecified male breast,45537823,canc
C57.12,ICD10CM,Malignant neoplasm of left broad ligament,45590911,canc
C57.21,ICD10CM,Malignant neoplasm of right round ligament,45561821,canc
C63.02,ICD10CM,Malignant neoplasm of left epididymis,45547511,canc
C66.9,ICD10CM,Malignant neoplasm of unspecified ureter,45581225,canc
C69.10,ICD10CM,Malignant neoplasm of unspecified cornea,45595678,canc
C69.42,ICD10CM,Malignant neoplasm of left ciliary body,45605284,canc
C69.51,ICD10CM,Malignant neoplasm of right lacrimal gland and duct,45561825,canc
C69.62,ICD10CM,Malignant neoplasm of left orbit,45552274,canc
C69.80,ICD10CM,Malignant neoplasm of overlapping sites of unspecified eye and adnexa,45571531,canc
C74.92,ICD10CM,Malignant neoplasm of unspecified part of left adrenal gland,45566616,canc
C76.40,ICD10CM,Malignant neoplasm of unspecified upper limb,45557011,canc
C76.51,ICD10CM,Malignant neoplasm of right lower limb,45571536,canc
C81.02,ICD10CM,"Nodular lymphocyte predominant Hodgkin lymphoma, intrathoracic lymph nodes",45552290,canc
C81.91,ICD10CM,"Hodgkin lymphoma, unspecified, lymph nodes of head, face, and neck",45561842,canc
C81.92,ICD10CM,"Hodgkin lymphoma, unspecified, intrathoracic lymph nodes",45571546,canc
C81.94,ICD10CM,"Hodgkin lymphoma, unspecified, lymph nodes of axilla and upper limb",45566628,canc
C82.01,ICD10CM,"Follicular lymphoma grade I, lymph nodes of head, face, and neck",45532944,canc
C82.07,ICD10CM,"Follicular lymphoma grade I, spleen",45590934,canc
C82.12,ICD10CM,"Follicular lymphoma grade II, intrathoracic lymph nodes",45557025,canc
C82.21,ICD10CM,"Follicular lymphoma grade III, unspecified, lymph nodes of head, face, and neck",45595700,canc
C82.22,ICD10CM,"Follicular lymphoma grade III, unspecified, intrathoracic lymph nodes",45537853,canc
C82.40,ICD10CM,"Follicular lymphoma grade IIIb, unspecified site",45586034,canc
C82.44,ICD10CM,"Follicular lymphoma grade IIIb, lymph nodes of axilla and upper limb",45600542,canc
C82.46,ICD10CM,"Follicular lymphoma grade IIIb, intrapelvic lymph nodes",45566631,canc
C82.56,ICD10CM,"Diffuse follicle center lymphoma, intrapelvic lymph nodes",45547536,canc
C82.58,ICD10CM,"Diffuse follicle center lymphoma, lymph nodes of multiple sites",45537856,canc
C82.60,ICD10CM,"Cutaneous follicle center lymphoma, unspecified site",45547537,canc
C82.80,ICD10CM,"Other types of follicular lymphoma, unspecified site",45547538,canc
C82.82,ICD10CM,"Other types of follicular lymphoma, intrathoracic lymph nodes",45542643,canc
C82.93,ICD10CM,"Follicular lymphoma, unspecified, intra-abdominal lymph nodes",45590938,canc
C82.99,ICD10CM,"Follicular lymphoma, unspecified, extranodal and solid organ sites",45561849,canc
C83.01,ICD10CM,"Small cell B-cell lymphoma, lymph nodes of head, face, and neck",45561850,canc
